Date,Time,Source MAC,Source IP,Source Port,Dest MAC,Dest IP,Dest Port,Protocol,Good packet,Allowed
10/21/13,18:05:34,,10.0.2.15,55941,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55716,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55943,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55673,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55942,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55672,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55065,,192.168.33.254,53,udp,1,1
10/21/13,18:05:34,,10.0.2.15,55820,,66.150.108.87,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55994,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55940,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55989,,111.202.114.35,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55693,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55956,,58.250.11.11,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55695,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55939,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:34,,10.0.2.15,55905,,121.51.142.34,80,tcp,1,1
10/21/13,18:05:35,,10.0.2.15,55931,,125.39.240.46,80,tcp,1,1
10/21/13,18:05:35,,10.0.2.15,55967,,123.151.139.68,80,tcp,1,1
10/21/13,18:05:35,,10.0.2.15,55979,,183.232.98.200,443,tcp,1,1
10/21/13,18:05:35,,10.0.2.15,56001,,203.205.142.186,443,tcp,1,1
10/21/13,18:05:35,,10.0.2.15,55991,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:36,,10.0.2.15,55922,,14.17.43.30,80,tcp,1,1
10/21/13,18:05:36,,10.0.2.15,56003,,59.37.96.191,443,tcp,1,1
10/21/13,18:05:36,,10.0.2.15,56002,,59.37.96.191,443,tcp,1,1
10/21/13,18:05:36,,10.0.2.15,55961,,58.220.11.230,80,tcp,1,1
10/21/13,18:05:36,,10.0.2.15,50214,,192.168.33.254,53,udp,1,1
10/21/13,18:05:36,,10.0.2.15,56009,,14.215.138.25,443,tcp,1,1
10/21/13,18:05:36,,10.0.2.15,56010,,103.7.30.100,80,tcp,1,1
10/21/13,18:05:37,,10.0.2.15,56777,,192.168.33.254,53,udp,1,1
10/21/13,18:05:37,,10.0.2.15,57176,,192.168.33.254,53,udp,1,1
10/21/13,18:05:37,,10.0.2.15,55876,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:37,,10.0.2.15,56011,,14.215.138.25,443,tcp,1,1
10/21/13,18:05:37,,10.0.2.15,54506,,192.168.33.254,53,udp,1,1
10/21/13,18:05:37,,10.0.2.15,55733,,182.254.5.234,80,tcp,1,1
10/21/13,18:05:37,,10.0.2.15,55878,,203.205.128.137,80,tcp,1,1
10/21/13,18:05:37,,10.0.2.15,55974,,23.51.123.27,80,tcp,1,1
10/21/13,18:05:37,,10.0.2.15,60391,,192.168.33.254,53,udp,1,1
10/21/13,18:05:37,,10.0.2.15,56005,,104.16.28.216,80,tcp,1,1
10/21/13,18:05:37,,10.0.2.15,63642,,192.168.33.254,53,udp,1,1
10/21/13,18:05:37,,10.0.2.15,55690,,23.38.87.52,443,tcp,1,1
10/21/13,18:05:37,,10.0.2.15,55964,,202.77.129.161,80,tcp,1,1
10/21/13,18:05:37,,10.0.2.15,55965,,202.77.129.161,80,tcp,1,1
10/21/13,18:05:37,,10.0.2.15,55970,,203.205.158.38,80,tcp,1,1
10/21/13,18:05:37,,10.0.2.15,54323,,192.168.33.254,53,udp,1,1
10/21/13,18:05:37,,10.0.2.15,49894,,192.168.33.254,53,udp,1,1
10/21/13,18:05:38,,10.0.2.15,52468,,216.58.209.196,443,tcp,1,1
10/21/13,18:05:38,,10.0.2.15,55828,,216.58.201.99,443,tcp,1,1
10/21/13,18:05:38,,10.0.2.15,50034,,192.168.33.254,53,udp,1,1
10/21/13,18:05:38,,10.0.2.15,56012,,183.3.226.92,443,tcp,1,1
10/21/13,18:05:38,,10.0.2.15,50381,,192.168.33.254,53,udp,1,1
10/21/13,18:05:38,,10.0.2.15,55987,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:38,,10.0.2.15,56935,,192.168.33.254,53,udp,1,1
10/21/13,18:05:38,,10.0.2.15,61507,,192.168.33.254,53,udp,1,1
10/21/13,18:05:38,,10.0.2.15,55995,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:38,,10.0.2.15,55993,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:38,,10.0.2.15,55992,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:39,,10.0.2.15,56007,,183.136.237.235,80,tcp,1,1
10/21/13,18:05:39,,10.0.2.15,55927,,125.39.133.40,80,tcp,1,1
10/21/13,18:05:40,,10.0.2.15,55997,,202.77.129.54,80,tcp,1,1
10/21/13,18:05:40,,10.0.2.15,55944,,203.205.158.61,80,tcp,1,1
10/21/13,18:05:41,,10.0.2.15,55975,,104.16.28.216,80,tcp,1,1
10/21/13,18:05:41,,10.0.2.15,55959,,23.51.123.27,80,tcp,1,1
10/21/13,18:05:41,,10.0.2.15,55935,,111.161.111.28,80,tcp,1,1
10/21/13,18:05:41,,10.0.2.15,55958,,23.51.123.27,80,tcp,1,1
10/21/13,18:05:41,,10.0.2.15,55983,,122.225.219.90,80,tcp,1,1
10/21/13,18:05:41,,10.0.2.15,55946,,203.205.158.60,80,tcp,1,1
10/21/13,18:05:41,,10.0.2.15,55928,,123.151.148.71,80,tcp,1,1
10/21/13,18:05:41,,10.0.2.15,55988,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:41,,10.0.2.15,55945,,203.205.158.60,80,tcp,1,1
10/21/13,18:05:41,,10.0.2.15,55999,,59.37.96.191,443,tcp,1,1
10/21/13,18:05:42,,10.0.2.15,56000,,59.37.96.191,443,tcp,1,1
10/21/13,18:05:42,,10.0.2.15,55916,,125.39.240.113,80,tcp,1,1
10/21/13,18:05:42,,10.0.2.15,55671,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:42,,10.0.2.15,55950,,203.205.158.60,80,tcp,1,1
10/21/13,18:05:42,,10.0.2.15,55954,,203.205.142.183,80,tcp,1,1
10/21/13,18:05:42,,10.0.2.15,55870,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:42,,10.0.2.15,55998,,59.37.96.191,443,tcp,1,1
10/21/13,18:05:42,,10.0.2.15,55947,,203.205.158.60,80,tcp,1,1
10/21/13,18:05:42,,10.0.2.15,55996,,106.39.169.66,80,tcp,1,1
10/21/13,18:05:42,,10.0.2.15,55990,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:42,,10.0.2.15,55917,,2.21.74.26,80,tcp,1,1
10/21/13,18:05:43,,10.0.2.15,55948,,203.205.158.60,80,tcp,1,1
10/21/13,18:05:43,,10.0.2.15,56011,,14.215.138.25,443,tcp,1,1
10/21/13,18:05:43,,10.0.2.15,55949,,203.205.158.60,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55938,,119.147.10.40,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55746,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55694,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55941,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55716,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,56006,,183.136.237.235,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55943,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55673,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55942,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55672,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55940,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55989,,111.202.114.35,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55956,,58.250.11.11,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55693,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55695,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55820,,66.150.108.87,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55939,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:44,,10.0.2.15,55905,,121.51.142.34,80,tcp,1,1
10/21/13,18:05:45,,10.0.2.15,55931,,125.39.240.46,80,tcp,1,1
10/21/13,18:05:45,,10.0.2.15,55967,,123.151.139.68,80,tcp,1,1
10/21/13,18:05:45,,10.0.2.15,55981,,58.220.11.231,80,tcp,1,1
10/21/13,18:05:45,,10.0.2.15,56008,,115.236.16.203,80,tcp,1,1
10/21/13,18:05:45,,10.0.2.15,55991,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:46,,10.0.2.15,55922,,14.17.43.30,80,tcp,1,1
10/21/13,18:05:46,,10.0.2.15,55986,,115.236.76.108,80,tcp,1,1
10/21/13,18:05:46,,10.0.2.15,55961,,58.220.11.230,80,tcp,1,1
10/21/13,18:05:47,,10.0.2.15,55876,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:47,,10.0.2.15,55733,,182.254.5.234,80,tcp,1,1
10/21/13,18:05:47,,10.0.2.15,55878,,203.205.128.137,80,tcp,1,1
10/21/13,18:05:47,,10.0.2.15,55964,,202.77.129.161,80,tcp,1,1
10/21/13,18:05:47,,10.0.2.15,55965,,202.77.129.161,80,tcp,1,1
10/21/13,18:05:47,,10.0.2.15,55970,,203.205.158.38,80,tcp,1,1
10/21/13,18:05:48,,10.0.2.15,56010,,103.7.30.100,80,tcp,1,1
10/21/13,18:05:48,,10.0.2.15,55987,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:48,,10.0.2.15,55995,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:48,,10.0.2.15,55993,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:48,,10.0.2.15,55992,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:49,,10.0.2.15,55974,,23.51.123.27,80,tcp,1,1
10/21/13,18:05:49,,10.0.2.15,56012,,183.3.226.92,443,tcp,1,1
10/21/13,18:05:49,,10.0.2.15,55927,,125.39.133.40,80,tcp,1,1
10/21/13,18:05:50,,10.0.2.15,55997,,202.77.129.54,80,tcp,1,1
10/21/13,18:05:50,,10.0.2.15,55944,,203.205.158.61,80,tcp,1,1
10/21/13,18:05:51,,10.0.2.15,55948,,203.205.158.60,80,tcp,1,1
10/21/13,18:05:51,,10.0.2.15,55935,,111.161.111.28,80,tcp,1,1
10/21/13,18:05:51,,10.0.2.15,55975,,104.16.28.216,80,tcp,1,1
10/21/13,18:05:51,,10.0.2.15,55959,,23.51.123.27,80,tcp,1,1
10/21/13,18:05:51,,10.0.2.15,55958,,23.51.123.27,80,tcp,1,1
10/21/13,18:05:51,,10.0.2.15,55983,,122.225.219.90,80,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55988,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55945,,203.205.158.60,80,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55999,,59.37.96.191,443,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,56000,,59.37.96.191,443,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,56013,,203.205.158.38,443,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55916,,125.39.240.113,80,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55946,,203.205.158.60,80,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55928,,123.151.148.71,80,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55671,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55950,,203.205.158.60,80,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55954,,203.205.142.183,80,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55870,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55998,,59.37.96.191,443,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55947,,203.205.158.60,80,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55996,,106.39.169.66,80,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55990,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:52,,10.0.2.15,55917,,2.21.74.26,80,tcp,1,1
10/21/13,18:05:53,,10.0.2.15,55991,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:53,,10.0.2.15,55949,,203.205.158.60,80,tcp,1,1
10/21/13,18:05:53,,10.0.2.15,53736,,192.168.33.254,53,udp,1,1
10/21/13,18:05:54,,10.0.2.15,56014,,101.226.233.193,443,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,50044,,192.168.33.254,53,udp,1,1
10/21/13,18:05:54,,10.0.2.15,55938,,119.147.10.40,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,52511,,192.168.33.254,53,udp,1,1
10/21/13,18:05:54,,10.0.2.15,56001,,203.205.142.186,443,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,49346,,192.168.33.254,53,udp,1,1
10/21/13,18:05:54,,10.0.2.15,55746,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55694,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55941,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55716,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,56006,,183.136.237.235,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55943,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55673,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55942,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55672,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55940,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55989,,111.202.114.35,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55956,,58.250.11.11,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55693,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55695,,203.205.158.63,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55820,,66.150.108.87,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55939,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:54,,10.0.2.15,55905,,121.51.142.34,80,tcp,1,1
10/21/13,18:05:55,,10.0.2.15,55931,,125.39.240.46,80,tcp,1,1
10/21/13,18:05:55,,10.0.2.15,55967,,123.151.139.68,80,tcp,1,1
10/21/13,18:05:55,,10.0.2.15,58234,,192.168.33.254,53,udp,1,1
10/21/13,18:05:55,,10.0.2.15,56015,,203.205.158.37,443,tcp,1,1
10/21/13,18:05:55,,10.0.2.15,56016,,203.205.158.37,443,tcp,1,1
10/21/13,18:05:55,,10.0.2.15,55238,,192.168.33.254,53,udp,1,1
10/21/13,18:05:55,,10.0.2.15,55981,,58.220.11.231,80,tcp,1,1
10/21/13,18:05:55,,10.0.2.15,58396,,192.168.33.254,53,udp,1,1
10/21/13,18:05:55,,10.0.2.15,59798,,192.168.33.254,53,udp,1,1
10/21/13,18:05:55,,10.0.2.15,56017,,203.205.158.37,443,tcp,1,1
10/21/13,18:05:55,,10.0.2.15,56008,,115.236.16.203,80,tcp,1,1
10/21/13,18:05:55,,10.0.2.15,55974,,23.51.123.27,80,tcp,1,1
10/21/13,18:05:56,,10.0.2.15,63738,,192.168.33.254,53,udp,1,1
10/21/13,18:05:56,,10.0.2.15,64616,,192.168.33.254,53,udp,1,1
10/21/13,18:05:56,,10.0.2.15,49612,,192.168.33.254,53,udp,1,1
10/21/13,18:05:56,,10.0.2.15,55922,,14.17.43.30,80,tcp,1,1
10/21/13,18:05:56,,10.0.2.15,65437,,192.168.33.254,53,udp,1,1
10/21/13,18:05:56,,10.0.2.15,55986,,115.236.76.108,80,tcp,1,1
10/21/13,18:05:56,,10.0.2.15,55961,,58.220.11.230,80,tcp,1,1
10/21/13,18:05:57,,10.0.2.15,55876,,103.7.30.118,80,tcp,1,1
10/21/13,18:05:57,,10.0.2.15,55733,,182.254.5.234,80,tcp,1,1
10/21/13,18:05:57,,10.0.2.15,55878,,203.205.128.137,80,tcp,1,1
10/21/13,18:05:57,,10.0.2.15,50904,,192.168.33.254,53,udp,1,1
10/21/13,18:05:57,,10.0.2.15,56018,,112.90.77.170,443,tcp,1,1
10/21/13,18:05:57,,10.0.2.15,55941,,192.168.33.254,53,udp,1,1
10/21/13,18:05:57,,10.0.2.15,50866,,192.168.33.254,53,udp,1,1
10/21/13,18:05:57,,10.0.2.15,59589,,192.168.33.254,53,udp,1,1
10/21/13,18:05:57,,10.0.2.15,55964,,202.77.129.161,80,tcp,1,1
10/21/13,18:05:57,,10.0.2.15,55965,,202.77.129.161,80,tcp,1,1
10/21/13,18:05:57,,10.0.2.15,55970,,203.205.158.38,80,tcp,1,1
10/21/13,18:05:58,,10.0.2.15,56010,,103.7.30.100,80,tcp,1,1
10/21/13,18:05:58,,10.0.2.15,52218,,192.168.33.254,53,udp,1,1
10/21/13,18:05:58,,10.0.2.15,56019,,52.222.174.65,80,tcp,1,1
10/21/13,18:05:58,,10.0.2.15,57425,,192.168.33.254,53,udp,1,1
10/21/13,18:05:58,,10.0.2.15,53253,,192.168.33.254,53,udp,1,1
10/21/13,18:05:58,,10.0.2.15,55987,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:58,,10.0.2.15,63052,,192.168.33.254,53,udp,1,1
10/21/13,18:05:58,,10.0.2.15,55995,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:58,,10.0.2.15,55993,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:58,,10.0.2.15,55992,,192.229.133.187,80,tcp,1,1
10/21/13,18:05:59,,10.0.2.15,56012,,183.3.226.92,443,tcp,1,1
10/21/13,18:05:59,,10.0.2.15,55927,,125.39.133.40,80,tcp,1,1
10/21/13,18:06:00,,10.0.2.15,55997,,202.77.129.54,80,tcp,1,1
10/21/13,18:06:00,,10.0.2.15,55944,,203.205.158.61,80,tcp,1,1
10/21/13,18:06:01,,10.0.2.15,55935,,111.161.111.28,80,tcp,1,1
10/21/13,18:06:01,,10.0.2.15,55959,,23.51.123.27,80,tcp,1,1
10/21/13,18:06:01,,10.0.2.15,55958,,23.51.123.27,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55983,,122.225.219.90,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,56000,,59.37.96.191,443,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55988,,192.229.133.187,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55945,,203.205.158.60,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55999,,59.37.96.191,443,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55916,,125.39.240.113,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55950,,203.205.158.60,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55954,,203.205.142.183,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,56017,,203.205.158.37,443,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55946,,203.205.158.60,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55928,,123.151.148.71,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55671,,203.205.158.63,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55870,,203.205.158.63,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55947,,203.205.158.60,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55996,,106.39.169.66,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55998,,59.37.96.191,443,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55990,,192.229.133.187,80,tcp,1,1
10/21/13,18:06:02,,10.0.2.15,55917,,2.21.74.26,80,tcp,1,1
10/21/13,18:06:03,,10.0.2.15,56013,,203.205.158.38,443,tcp,1,1
10/21/13,18:06:03,,10.0.2.15,55949,,203.205.158.60,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55938,,119.147.10.40,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55746,,103.7.30.118,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55694,,203.205.158.63,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55941,,103.7.30.118,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55716,,103.7.30.118,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,56006,,183.136.237.235,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55940,,103.7.30.118,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55943,,103.7.30.118,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55673,,203.205.158.63,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55942,,103.7.30.118,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55672,,203.205.158.63,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55956,,58.250.11.11,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55989,,111.202.114.35,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55975,,104.16.28.216,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55693,,203.205.158.63,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55695,,203.205.158.63,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55820,,66.150.108.87,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55939,,103.7.30.118,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55905,,121.51.142.34,80,tcp,1,1
10/21/13,18:06:04,,10.0.2.15,55948,,203.205.158.60,80,tcp,1,1
10/21/13,18:06:05,,10.0.2.15,56014,,101.226.233.193,443,tcp,1,1
10/21/13,18:06:05,,10.0.2.15,55931,,125.39.240.46,80,tcp,1,1
10/21/13,18:06:05,,10.0.2.15,55967,,123.151.139.68,80,tcp,1,1
10/21/13,18:06:05,,10.0.2.15,55981,,58.220.11.231,80,tcp,1,1
10/21/13,18:06:05,,10.0.2.15,56008,,115.236.16.203,80,tcp,1,1
10/21/13,18:06:06,,10.0.2.15,55922,,14.17.43.30,80,tcp,1,1
10/21/13,18:06:06,,10.0.2.15,55986,,115.236.76.108,80,tcp,1,1
10/21/13,18:06:06,,10.0.2.15,56015,,203.205.158.37,443,tcp,1,1
10/21/13,18:06:06,,10.0.2.15,56016,,203.205.158.37,443,tcp,1,1
10/21/13,18:06:06,,10.0.2.15,55961,,58.220.11.230,80,tcp,1,1
10/21/13,18:06:07,,10.0.2.15,55876,,103.7.30.118,80,tcp,1,1
10/21/13,18:06:07,,10.0.2.15,55733,,182.254.5.234,80,tcp,1,1
10/21/13,18:06:07,,10.0.2.15,55878,,203.205.128.137,80,tcp,1,1
10/21/13,18:06:07,,10.0.2.15,55964,,202.77.129.161,80,tcp,1,1
10/21/13,18:06:07,,10.0.2.15,55991,,192.229.133.187,80,tcp,1,1
10/21/13,18:06:08,,10.0.2.15,55965,,202.77.129.161,80,tcp,1,1
10/21/13,18:06:08,,10.0.2.15,55970,,203.205.158.38,80,tcp,1,1
10/21/13,18:06:08,,10.0.2.15,56010,,103.7.30.100,80,tcp,1,1
10/21/13,18:06:08,,10.0.2.15,55974,,23.51.123.27,80,tcp,1,1
10/21/13,18:06:08,,10.0.2.15,56019,,52.222.174.65,80,tcp,1,1
10/21/13,18:06:08,,10.0.2.15,55987,,192.229.133.187,80,tcp,1,1
10/21/13,18:06:08,,10.0.2.15,55995,,192.229.133.187,80,tcp,1,1
10/21/13,18:06:09,,10.0.2.15,55993,,192.229.133.187,80,tcp,1,1
10/21/13,18:06:09,,10.0.2.15,55992,,192.229.133.187,80,tcp,1,1
10/21/13,18:06:09,,10.0.2.15,56012,,183.3.226.92,443,tcp,1,1
10/21/13,18:06:09,,10.0.2.15,55927,,125.39.133.40,80,tcp,1,1
10/21/13,18:06:10,,10.0.2.15,55997,,202.77.129.54,80,tcp,1,1
10/21/13,18:06:10,,10.0.2.15,55948,,203.205.158.60,80,tcp,1,1
10/21/13,18:06:10,,10.0.2.15,55944,,203.205.158.61,80,tcp,1,1
10/21/13,18:06:11,,10.0.2.15,55935,,111.161.111.28,80,tcp,1,1
10/21/13,18:06:11,,10.0.2.15,55959,,23.51.123.27,80,tcp,1,1
10/21/13,18:06:11,,10.0.2.15,55958,,23.51.123.27,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55983,,122.225.219.90,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,56000,,59.37.96.191,443,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55988,,192.229.133.187,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55945,,203.205.158.60,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55999,,59.37.96.191,443,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55916,,125.39.240.113,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55950,,203.205.158.60,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55954,,203.205.142.183,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55870,,203.205.158.63,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55947,,203.205.158.60,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55996,,106.39.169.66,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55998,,59.37.96.191,443,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55990,,192.229.133.187,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55946,,203.205.158.60,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55928,,123.151.148.71,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55671,,203.205.158.63,80,tcp,1,1
10/21/13,18:06:12,,10.0.2.15,55917,,2.21.74.26,80,tcp,1,1
10/21/13,18:06:13,,10.0.2.15,56013,,203.205.158.38,443,tcp,1,1
10/21/13,18:06:13,,10.0.2.15,55991,,192.229.133.187,80,tcp,1,1
10/21/13,18:06:13,,10.0.2.15,55955,,103.7.30.100,443,tcp,1,1
10/21/13,18:06:13,,10.0.2.15,55949,,203.205.158.60,80,tcp,1,1
10/21/13,18:06:14,,10.0.2.15,55938,,119.147.10.40,80,tcp,1,1
10/21/13,18:06:14,,10.0.2.15,55694,,203.205.158.63,80,tcp,1,1
10/21/13,18:06:14,,10.0.2.15,55746,,103.7.30.118,80,tcp,1,1
10/21/13,18:06:14,,10.0.2.15,55941,,103.7.30.118,80,tcp,1,1
10/21/13,18:06:14,,10.0.2.15,55716,,103.7.30.118,80,tcp,1,1
10/21/13,18:06:14,,10.0.2.15,56006,,183.136.237.235,80,tcp,1,1
10/21/13,18:06:14,,10.0.2.15,55940,,103.7.30.118,80,tcp,1,1
10/21/13,18:06:14,,10.0.2.15,55943,,103.7.30.118,80,tcp,1,1
10/21/13,18:06:14,,10.0.2.15,55673,,203.205.158.63,80,tcp,1,1
10/21/13,18:06:14,,10.0.2.15,55942,,103.7.30.118,80,tcp,1,1
